train,station,on,off,onboard
151,Santa Clara,13.0,0.5,61.0
151,Lawrence,6.5,1.0,66.5
151,Sunnyvale,24.5,5.0,86.0
151,Mountain View,40.5,2.0,124.5
151,San Antonio,12.5,2.0,135.0
151,California Avenue,16.0,5.0,146.0
151,Palo Alto,62.5,25.5,183.0
151,Menlo Park,12.0,11.0,184.0
151,Atherton,0.0,0.0,184.0
151,Redwood City,37.5,13.5,208.0
151,San Carlos,6.0,7.0,207.0
151,Belmont,12.5,8.5,211.0
151,Hillsdale,10.5,14.0,207.5
151,Hayward Park,7.5,3.5,211.5
151,San Mateo,18.0,17.5,212.0
151,Burlingame,5.5,11.5,206.0
151,Broadway,0.0,0.0,206.0
151,Millbrae,4.5,50.0,160.5
151,San Bruno,6.0,5.5,161.0
151,South San Francisco,1.5,3.0,159.5
151,Bayshore,0.0,7.0,152.5
151,22nd Street,0.0,16.5,136.0
151,San Francisco,0.0,136.0,0.0
155,Gilroy,0.0,0.0,0.0
155,San Martin,0.0,0.0,0.0
155,Morgan Hill,0.0,0.0,0.0
155,Blossom Hill,0.0,0.0,0.0
155,Capitol,0.0,0.0,0.0
155,Tamien,0.0,0.0,0.0
155,San Jose Diridon,56.5,0.0,56.5
155,College Park,0.0,0.0,56.5
155,Santa Clara,19.0,3.0,72.5
155,Lawrence,5.5,5.0,73.0
155,Sunnyvale,16.5,2.5,87.0
155,Mountain View,45.5,4.5,128.0
155,San Antonio,10.5,3.5,135.0
155,California Avenue,21.5,6.0,150.5
155,Palo Alto,75.5,17.0,209.0
155,Menlo Park,26.5,7.0,228.5
155,Atherton,0.0,0.0,228.5
155,Redwood City,37.0,21.5,244.0
155,San Carlos,7.0,10.5,240.5
155,Belmont,14.5,8.5,246.5
155,Hillsdale,15.0,15.0,246.5
155,Hayward Park,10.5,6.0,251.0
155,San Mateo,10.5,21.5,240.0
155,Burlingame,10.0,11.0,239.0
155,Broadway,0.0,0.0,239.0
155,Millbrae,4.5,64.5,179.0
155,San Bruno,3.0,15.0,167.0
155,South San Francisco,3.5,6.0,164.5
155,Bayshore,1.0,16.0,149.5
155,22nd Street,2.0,29.5,122.0
155,San Francisco,0.0,122.0,0.0
257,Gilroy,0.0,0.0,0.0
257,San Martin,0.0,0.0,0.0
257,Morgan Hill,0.0,0.0,0.0
257,Blossom Hill,0.0,0.0,0.0
257,Capitol,0.0,0.0,0.0
257,Tamien,3.0,0.0,3.0
257,San Jose Diridon,26.0,0.0,29.0
257,College Park,0.0,0.0,29.0
257,Santa Clara,6.5,0.0,35.5
257,Lawrence,3.0,0.5,38.0
257,Sunnyvale,9.5,0.5,47.0
257,Mountain View,19.5,1.0,65.5
257,San Antonio,5.5,1.0,70.0
257,California Avenue,6.5,1.5,75.0
257,Palo Alto,33.0,4.5,103.5
257,Menlo Park,12.0,6.0,109.5
257,Atherton,0.0,0.0,109.5
257,Redwood City,16.0,8.0,117.5
257,San Carlos,4.5,3.0,119.0
257,Belmont,17.5,2.0,134.5
257,Hillsdale,12.0,5.5,141.0
257,Hayward Park,0.0,0.0,141.0
257,San Mateo,6.5,13.0,134.5
257,Burlingame,0.0,9.0,125.5
257,Broadway,0.0,0.0,125.5
257,Millbrae,1.0,28.5,98.0
257,San Bruno,0.0,3.5,94.5
257,South San Francisco,0.0,0.0,94.5
257,Bayshore,0.0,0.0,94.5
257,22nd Street,0.0,0.0,94.5
257,San Francisco,0.0,94.5,0.0
159,Gilroy,0.0,0.0,0.0
159,San Martin,0.0,0.0,0.0
159,Morgan Hill,0.0,0.0,0.0
159,Blossom Hill,0.0,0.0,0.0
159,Capitol,0.0,0.0,0.0
159,Tamien,0.0,0.0,0.0
159,San Jose Diridon,58.5,0.0,58.5
159,College Park,47.5,0.0,106.0
159,Santa Clara,15.0,0.0,121.0
159,Lawrence,11.0,6.5,125.5
159,Sunnyvale,25.5,5.5,145.5
159,Mountain View,66.5,19.0,193.0
159,San Antonio,22.5,7.0,208.5
159,California Avenue,36.5,11.0,234.0
159,Palo Alto,152.0,30.0,356.0
159,Menlo Park,52.5,25.5,383.0
159,Atherton,0.0,0.0,383.0
159,Redwood City,69.0,45.5,406.5
159,San Carlos,23.0,27.0,402.5
159,Belmont,65.0,22.5,445.0
159,Hillsdale,67.5,39.0,473.5
159,Hayward Park,20.0,27.0,466.5
159,San Mateo,24.5,49.0,442.0
159,Burlingame,23.0,65.0,400.0
159,Broadway,0.0,0.0,400.0
159,Millbrae,9.5,122.0,287.5
159,San Bruno,6.0,27.5,266.0
159,South San Francisco,8.0,16.0,258.0
159,Bayshore,1.0,23.0,236.0
159,22nd Street,2.0,51.5,186.5
159,San Francisco,0.0,186.5,0.0
261,Gilroy,0.0,0.0,0.0
261,San Martin,0.0,0.0,0.0
261,Morgan Hill,0.0,0.0,0.0
261,Blossom Hill,0.0,0.0,0.0
261,Capitol,0.0,0.0,0.0
261,Tamien,4.5,0.0,4.5
261,San Jose Diridon,37.0,0.0,41.5
261,College Park,0.0,0.0,41.5
261,Santa Clara,10.5,2.0,50.0
261,Lawrence,20.5,0.5,70.0
261,Sunnyvale,49.5,3.5,116.0
261,Mountain View,81.5,6.0,191.5
261,San Antonio,45.5,1.5,235.5
261,California Avenue,86.0,6.0,315.5
261,Palo Alto,198.5,18.5,495.5
261,Menlo Park,58.0,9.5,544.0
261,Atherton,0.0,0.0,544.0
261,Redwood City,127.0,33.0,638.0
261,San Carlos,39.5,39.5,638.0
261,Belmont,0.0,0.0,638.0
261,Hillsdale,0.0,0.0,638.0
261,Hayward Park,0.0,0.0,638.0
261,San Mateo,25.0,62.0,601.0
261,Burlingame,0.0,0.0,601.0
261,Broadway,0.0,0.0,601.0
261,Millbrae,4.0,162.5,442.5
261,San Bruno,0.0,0.0,442.5
261,South San Francisco,0.0,0.0,442.5
261,Bayshore,0.0,0.0,442.5
261,22nd Street,2.0,117.5,327.0
261,San Francisco,0.0,327.0,0.0
263,Gilroy,0.0,0.0,0.0
263,San Martin,0.0,0.0,0.0
263,Morgan Hill,0.0,0.0,0.0
263,Blossom Hill,0.0,0.0,0.0
263,Capitol,0.0,0.0,0.0
263,Tamien,0.0,0.0,0.0
263,San Jose Diridon,41.5,0.0,41.5
263,College Park,0.0,0.0,41.5
263,Santa Clara,25.5,0.5,66.5
263,Lawrence,0.0,0.0,66.5
263,Sunnyvale,0.0,0.0,66.5
263,Mountain View,0.0,0.0,66.5
263,San Antonio,0.0,0.0,66.5
263,California Avenue,0.0,0.0,66.5
263,Palo Alto,158.0,11.5,213.0
263,Menlo Park,0.0,0.0,213.0
263,Atherton,0.0,0.0,213.0
263,Redwood City,62.5,23.5,252.0
263,San Carlos,28.5,16.5,264.0
263,Belmont,22.5,21.0,265.5
263,Hillsdale,54.5,40.5,279.5
263,Hayward Park,33.5,11.0,302.0
263,San Mateo,29.0,35.0,296.0
263,Burlingame,20.0,35.5,280.5
263,Broadway,0.0,0.0,280.5
263,Millbrae,5.5,100.0,186.0
263,San Bruno,6.5,32.5,160.0
263,South San Francisco,20.0,11.0,169.0
263,Bayshore,3.0,26.5,145.5
263,22nd Street,1.0,26.0,120.5
263,San Francisco,0.0,120.5,0.0
365,Gilroy,0.0,0.0,0.0
365,San Martin,0.0,0.0,0.0
365,Morgan Hill,0.0,0.0,0.0
365,Blossom Hill,0.0,0.0,0.0
365,Capitol,0.0,0.0,0.0
365,Tamien,0.0,0.0,0.0
365,San Jose Diridon,78.0,0.0,78.0
365,College Park,0.0,0.0,78.0
365,Santa Clara,0.0,0.0,78.0
365,Lawrence,0.0,0.0,78.0
365,Sunnyvale,0.0,0.0,78.0
365,Mountain View,224.5,11.5,291.0
365,San Antonio,0.0,0.0,291.0
365,California Avenue,0.0,0.0,291.0
365,Palo Alto,237.5,10.0,518.5
365,Menlo Park,43.5,9.0,553.0
365,Atherton,0.0,0.0,553.0
365,Redwood City,110.0,38.0,625.0
365,San Carlos,0.0,0.0,625.0
365,Belmont,0.0,0.0,625.0
365,Hillsdale,0.0,0.0,625.0
365,Hayward Park,0.0,0.0,625.0
365,San Mateo,0.0,0.0,625.0
365,Burlingame,0.0,0.0,625.0
365,Broadway,0.0,0.0,625.0
365,Millbrae,14.0,181.0,458.0
365,San Bruno,0.0,0.0,458.0
365,South San Francisco,0.0,0.0,458.0
365,Bayshore,0.0,0.0,458.0
365,22nd Street,7.0,119.0,346.0
365,San Francisco,0.0,346.0,0.0
267,Gilroy,0.0,0.0,0.0
267,San Martin,0.0,0.0,0.0
267,Morgan Hill,0.0,0.0,0.0
267,Blossom Hill,0.0,0.0,0.0
267,Capitol,0.0,0.0,0.0
267,Tamien,0.0,0.0,0.0
267,San Jose Diridon,16.5,0.0,16.5
267,College Park,0.0,0.0,16.5
267,Santa Clara,0.0,0.0,16.5
267,Lawrence,80.5,1.0,96.0
267,Sunnyvale,0.0,0.0,96.0
267,Mountain View,136.0,4.5,227.5
267,San Antonio,0.0,0.0,227.5
267,California Avenue,0.0,0.0,227.5
267,Palo Alto,142.5,11.5,358.5
267,Menlo Park,40.0,13.0,385.5
267,Atherton,0.0,0.0,385.5
267,Redwood City,0.0,0.0,385.5
267,San Carlos,34.5,38.0,382.0
267,Belmont,0.0,0.0,382.0
267,Hillsdale,74.5,83.0,373.5
267,Hayward Park,0.0,0.0,373.5
267,San Mateo,41.5,60.5,354.5
267,Burlingame,15.0,48.0,321.5
267,Broadway,0.0,0.0,321.5
267,Millbrae,0.0,0.0,321.5
267,San Bruno,4.5,43.0,283.0
267,South San Francisco,0.0,0.0,283.0
267,Bayshore,0.0,0.0,283.0
267,22nd Street,1.5,73.0,211.5
267,San Francisco,0.0,211.5,0.0
269,Gilroy,0.0,0.0,0.0
269,San Martin,0.0,0.0,0.0
269,Morgan Hill,0.0,0.0,0.0
269,Blossom Hill,0.0,0.0,0.0
269,Capitol,0.0,0.0,0.0
269,Tamien,5.5,0.0,5.5
269,San Jose Diridon,11.0,0.5,16.0
269,College Park,0.0,0.0,16.0
269,Santa Clara,24.0,0.5,39.5
269,Lawrence,34.0,2.5,71.0
269,Sunnyvale,101.0,5.5,166.5
269,Mountain View,65.5,6.5,225.5
269,San Antonio,97.5,11.5,311.5
269,California Avenue,155.0,13.5,453.0
269,Palo Alto,206.5,23.5,636.0
269,Menlo Park,61.0,22.0,675.0
269,Atherton,0.0,0.0,675.0
269,Redwood City,144.0,53.0,766.0
269,San Carlos,50.0,61.0,755.0
269,Belmont,0.0,0.0,755.0
269,Hillsdale,0.0,0.0,755.0
269,Hayward Park,0.0,0.0,755.0
269,San Mateo,55.5,124.0,686.5
269,Burlingame,0.0,0.0,686.5
269,Broadway,0.0,0.0,686.5
269,Millbrae,8.0,164.5,530.0
269,San Bruno,0.0,0.0,530.0
269,South San Francisco,0.0,0.0,530.0
269,Bayshore,0.0,0.0,530.0
269,22nd Street,6.5,160.0,376.5
269,San Francisco,0.0,376.5,0.0
371,Gilroy,0.0,0.0,0.0
371,San Martin,0.0,0.0,0.0
371,Morgan Hill,0.0,0.0,0.0
371,Blossom Hill,0.0,0.0,0.0
371,Capitol,0.0,0.0,0.0
371,Tamien,0.0,0.0,0.0
371,San Jose Diridon,72.5,0.0,72.5
371,College Park,0.0,0.0,72.5
371,Santa Clara,0.0,0.0,72.5
371,Lawrence,0.0,0.0,72.5
371,Sunnyvale,0.0,0.0,72.5
371,Mountain View,162.5,4.0,231.0
371,San Antonio,0.0,0.0,231.0
371,California Avenue,0.0,0.0,231.0
371,Palo Alto,221.0,15.5,436.5
371,Menlo Park,0.0,0.0,436.5
371,Atherton,0.0,0.0,436.5
371,Redwood City,132.5,50.5,518.5
371,San Carlos,0.0,0.0,518.5
371,Belmont,0.0,0.0,518.5
371,Hillsdale,61.5,61.0,519.0
371,Hayward Park,0.0,0.0,519.0
371,San Mateo,0.0,0.0,519.0
371,Burlingame,0.0,0.0,519.0
371,Broadway,0.0,0.0,519.0
371,Millbrae,10.5,151.5,378.0
371,San Bruno,0.0,0.0,378.0
371,South San Francisco,0.0,0.0,378.0
371,Bayshore,0.0,0.0,378.0
371,22nd Street,1.5,126.0,253.5
371,San Francisco,0.0,253.5,0.0
273,Gilroy,0.0,0.0,0.0
273,San Martin,0.0,0.0,0.0
273,Morgan Hill,0.0,0.0,0.0
273,Blossom Hill,0.0,0.0,0.0
273,Capitol,0.0,0.0,0.0
273,Tamien,0.0,0.0,0.0
273,San Jose Diridon,59.0,1.0,58.0
273,College Park,0.0,0.0,58.0
273,Santa Clara,47.0,0.0,105.0
273,Lawrence,0.0,0.0,105.0
273,Sunnyvale,0.0,0.0,105.0
273,Mountain View,0.0,0.0,105.0
273,San Antonio,0.0,0.0,105.0
273,California Avenue,0.0,0.0,105.0
273,Palo Alto,237.5,13.0,329.5
273,Menlo Park,0.0,0.0,329.5
273,Atherton,0.0,0.0,329.5
273,Redwood City,73.5,37.5,365.5
273,San Carlos,28.0,22.5,371.0
273,Belmont,31.0,48.5,353.5
273,Hillsdale,58.5,67.5,344.5
273,Hayward Park,40.5,31.5,353.5
273,San Mateo,30.0,37.5,346.0
273,Burlingame,17.0,55.5,307.5
273,Broadway,0.0,0.0,307.5
273,Millbrae,8.0,82.0,233.5
273,San Bruno,7.5,34.0,207.0
273,South San Francisco,16.5,10.0,213.5
273,Bayshore,0.5,44.5,169.5
273,22nd Street,0.0,40.0,129.5
273,San Francisco,0.0,129.5,0.0
375,Gilroy,0.0,0.0,0.0
375,San Martin,0.0,0.0,0.0
375,Morgan Hill,0.0,0.0,0.0
375,Blossom Hill,0.0,0.0,0.0
375,Capitol,0.0,0.0,0.0
375,Tamien,0.0,0.0,0.0
375,San Jose Diridon,78.0,0.0,78.0
375,College Park,0.0,0.0,78.0
375,Santa Clara,0.0,0.0,78.0
375,Lawrence,0.0,0.0,78.0
375,Sunnyvale,0.0,0.0,78.0
375,Mountain View,298.5,14.5,362.0
375,San Antonio,0.0,0.0,362.0
375,California Avenue,0.0,0.0,362.0
375,Palo Alto,235.0,24.5,572.5
375,Menlo Park,41.5,16.5,597.5
375,Atherton,0.0,0.0,597.5
375,Redwood City,121.0,70.0,648.5
375,San Carlos,0.0,0.0,648.5
375,Belmont,0.0,0.0,648.5
375,Hillsdale,0.0,0.0,648.5
375,Hayward Park,0.0,0.0,648.5
375,San Mateo,0.0,0.0,648.5
375,Burlingame,0.0,0.0,648.5
375,Broadway,0.0,0.0,648.5
375,Millbrae,19.5,126.0,542.0
375,San Bruno,0.0,0.0,542.0
375,South San Francisco,0.0,0.0,542.0
375,Bayshore,0.0,0.0,542.0
375,22nd Street,4.5,170.5,376.0
375,San Francisco,0.0,376.0,0.0
277,Gilroy,0.0,0.0,0.0
277,San Martin,0.0,0.0,0.0
277,Morgan Hill,0.0,0.0,0.0
277,Blossom Hill,0.0,0.0,0.0
277,Capitol,0.0,0.0,0.0
277,Tamien,0.0,0.0,0.0
277,San Jose Diridon,50.0,0.0,50.0
277,College Park,0.0,0.0,50.0
277,Santa Clara,0.0,0.0,50.0
277,Lawrence,106.5,7.0,149.5
277,Sunnyvale,0.0,0.0,149.5
277,Mountain View,171.5,9.0,312.0
277,San Antonio,0.0,0.0,312.0
277,California Avenue,0.0,0.0,312.0
277,Palo Alto,214.0,20.0,506.0
277,Menlo Park,43.0,19.5,529.5
277,Atherton,0.0,0.0,529.5
277,Redwood City,0.0,0.0,529.5
277,San Carlos,24.5,61.5,492.5
277,Belmont,0.0,0.0,492.5
277,Hillsdale,57.5,89.0,461.0
277,Hayward Park,0.0,0.0,461.0
277,San Mateo,36.0,89.0,408.0
277,Burlingame,15.0,62.0,361.0
277,Broadway,0.0,0.0,361.0
277,Millbrae,0.0,0.0,361.0
277,San Bruno,3.5,42.5,322.0
277,South San Francisco,0.0,0.0,322.0
277,Bayshore,0.0,0.0,322.0
277,22nd Street,2.0,125.0,199.0
277,San Francisco,0.0,199.0,0.0
279,Gilroy,0.0,0.0,0.0
279,San Martin,0.0,0.0,0.0
279,Morgan Hill,0.0,0.0,0.0
279,Blossom Hill,0.0,0.0,0.0
279,Capitol,0.0,0.0,0.0
279,Tamien,2.5,0.0,2.5
279,San Jose Diridon,17.0,0.5,19.0
279,College Park,0.0,0.0,19.0
279,Santa Clara,22.5,1.5,40.0
279,Lawrence,34.0,3.0,71.0
279,Sunnyvale,75.5,8.5,138.0
279,Mountain View,58.5,8.0,188.5
279,San Antonio,84.5,12.5,260.5
279,California Avenue,108.5,18.0,351.0
279,Palo Alto,146.5,24.5,473.0
279,Menlo Park,50.0,15.0,508.0
279,Atherton,0.0,0.0,508.0
279,Redwood City,90.0,60.5,537.5
279,San Carlos,31.5,36.0,533.0
279,Belmont,0.0,0.0,533.0
279,Hillsdale,0.0,0.0,533.0
279,Hayward Park,0.0,0.0,533.0
279,San Mateo,30.5,85.0,478.5
279,Burlingame,0.0,0.0,478.5
279,Broadway,0.0,0.0,478.5
279,Millbrae,5.5,91.0,393.0
279,San Bruno,0.0,0.0,393.0
279,South San Francisco,0.0,0.0,393.0
279,Bayshore,0.0,0.0,393.0
279,22nd Street,1.5,146.0,248.5
279,San Francisco,0.0,248.5,0.0
381,Gilroy,0.0,0.0,0.0
381,San Martin,0.0,0.0,0.0
381,Morgan Hill,0.0,0.0,0.0
381,Blossom Hill,0.0,0.0,0.0
381,Capitol,0.0,0.0,0.0
381,Tamien,0.0,0.0,0.0
381,San Jose Diridon,63.0,0.0,63.0
381,College Park,0.0,0.0,63.0
381,Santa Clara,0.0,0.0,63.0
381,Lawrence,0.0,0.0,63.0
381,Sunnyvale,0.0,0.0,63.0
381,Mountain View,175.0,6.5,231.5
381,San Antonio,0.0,0.0,231.5
381,California Avenue,0.0,0.0,231.5
381,Palo Alto,164.0,19.0,376.5
381,Menlo Park,0.0,0.0,376.5
381,Atherton,0.0,0.0,376.5
381,Redwood City,113.5,52.0,438.0
381,San Carlos,0.0,0.0,438.0
381,Belmont,0.0,0.0,438.0
381,Hillsdale,47.0,50.0,435.0
381,Hayward Park,0.0,0.0,435.0
381,San Mateo,0.0,0.0,435.0
381,Burlingame,0.0,0.0,435.0
381,Broadway,0.0,0.0,435.0
381,Millbrae,9.5,120.5,324.0
381,San Bruno,0.0,0.0,324.0
381,South San Francisco,0.0,0.0,324.0
381,Bayshore,0.0,0.0,324.0
381,22nd Street,0.5,110.0,214.5
381,San Francisco,0.0,214.5,0.0
283,Gilroy,0.0,0.0,0.0
283,San Martin,0.0,0.0,0.0
283,Morgan Hill,0.0,0.0,0.0
283,Blossom Hill,0.0,0.0,0.0
283,Capitol,0.0,0.0,0.0
283,Tamien,0.0,0.0,0.0
283,San Jose Diridon,47.0,0.0,47.0
283,College Park,0.0,0.0,47.0
283,Santa Clara,31.5,2.5,76.0
283,Lawrence,0.0,0.0,76.0
283,Sunnyvale,0.0,0.0,76.0
283,Mountain View,0.0,0.0,76.0
283,San Antonio,0.0,0.0,76.0
283,California Avenue,0.0,0.0,76.0
283,Palo Alto,111.0,20.0,167.0
283,Menlo Park,0.0,0.0,167.0
283,Atherton,0.0,0.0,167.0
283,Redwood City,36.5,17.0,186.5
283,San Carlos,10.5,14.0,183.0
283,Belmont,10.0,21.5,171.5
283,Hillsdale,33.0,36.5,168.0
283,Hayward Park,18.5,18.0,168.5
283,San Mateo,14.5,19.0,164.0
283,Burlingame,7.0,26.0,145.0
283,Broadway,0.0,0.0,145.0
283,Millbrae,3.0,45.5,102.5
283,San Bruno,0.5,13.5,89.5
283,South San Francisco,6.0,5.0,90.5
283,Bayshore,0.0,17.5,73.0
283,22nd Street,0.0,19.0,54.0
283,San Francisco,0.0,54.0,0.0
385,Gilroy,0.0,0.0,0.0
385,San Martin,0.0,0.0,0.0
385,Morgan Hill,0.0,0.0,0.0
385,Blossom Hill,0.0,0.0,0.0
385,Capitol,0.0,0.0,0.0
385,Tamien,0.0,0.0,0.0
385,San Jose Diridon,76.5,0.0,76.5
385,College Park,0.0,0.0,76.5
385,Santa Clara,0.0,0.0,76.5
385,Lawrence,0.0,0.0,76.5
385,Sunnyvale,0.0,0.0,76.5
385,Mountain View,180.5,13.5,243.5
385,San Antonio,0.0,0.0,243.5
385,California Avenue,0.0,0.0,243.5
385,Palo Alto,155.0,14.5,384.0
385,Menlo Park,21.5,13.0,392.5
385,Atherton,0.0,0.0,392.5
385,Redwood City,80.0,38.5,434.0
385,San Carlos,0.0,0.0,434.0
385,Belmont,0.0,0.0,434.0
385,Hillsdale,0.0,0.0,434.0
385,Hayward Park,0.0,0.0,434.0
385,San Mateo,0.0,0.0,434.0
385,Burlingame,0.0,0.0,434.0
385,Broadway,0.0,0.0,434.0
385,Millbrae,14.5,69.5,379.0
385,San Bruno,0.0,0.0,379.0
385,South San Francisco,0.0,0.0,379.0
385,Bayshore,0.0,0.0,379.0
385,22nd Street,0.5,123.5,256.0
385,San Francisco,0.0,256.0,0.0
287,Gilroy,0.0,0.0,0.0
287,San Martin,0.0,0.0,0.0
287,Morgan Hill,0.0,0.0,0.0
287,Blossom Hill,0.0,0.0,0.0
287,Capitol,0.0,0.0,0.0
287,Tamien,0.0,0.0,0.0
287,San Jose Diridon,26.5,0.0,26.5
287,College Park,0.0,0.0,26.5
287,Santa Clara,0.0,0.0,26.5
287,Lawrence,40.0,1.5,65.0
287,Sunnyvale,36.0,4.5,96.5
287,Mountain View,86.0,7.0,175.5
287,San Antonio,0.0,0.0,175.5
287,California Avenue,0.0,0.0,175.5
287,Palo Alto,140.5,14.0,302.0
287,Menlo Park,17.0,16.5,302.5
287,Atherton,0.0,0.0,302.5
287,Redwood City,0.0,0.0,302.5
287,San Carlos,13.0,23.0,292.5
287,Belmont,0.0,0.0,292.5
287,Hillsdale,26.0,43.5,275.0
287,Hayward Park,0.0,0.0,275.0
287,San Mateo,16.5,32.0,259.5
287,Burlingame,4.5,27.5,236.5
287,Broadway,0.0,0.0,236.5
287,Millbrae,0.0,0.0,236.5
287,San Bruno,1.5,18.5,219.5
287,South San Francisco,0.0,0.0,219.5
287,Bayshore,0.0,0.0,219.5
287,22nd Street,0.0,67.5,152.0
287,San Francisco,0.0,152.0,0.0
289,Gilroy,0.0,0.0,0.0
289,San Martin,0.0,0.0,0.0
289,Morgan Hill,0.0,0.0,0.0
289,Blossom Hill,0.0,0.0,0.0
289,Capitol,0.0,0.0,0.0
289,Tamien,1.5,0.0,1.5
289,San Jose Diridon,26.0,0.5,27.0
289,College Park,0.0,0.0,27.0
289,Santa Clara,0.0,0.0,27.0
289,Lawrence,17.0,1.5,42.5
289,Sunnyvale,0.0,0.0,42.5
289,Mountain View,39.5,3.5,78.5
289,San Antonio,0.0,0.0,78.5
289,California Avenue,31.5,4.0,106.0
289,Palo Alto,89.0,3.5,191.5
289,Menlo Park,12.5,7.0,197.0
289,Atherton,0.0,0.0,197.0
289,Redwood City,65.5,28.0,234.5
289,San Carlos,8.0,5.0,237.5
289,Belmont,0.0,0.0,237.5
289,Hillsdale,19.5,13.5,243.5
289,Hayward Park,0.0,0.0,243.5
289,San Mateo,15.0,18.0,240.5
289,Burlingame,6.5,10.5,236.5
289,Broadway,0.0,0.0,236.5
289,Millbrae,3.0,74.5,165.0
289,San Bruno,0.0,0.0,165.0
289,South San Francisco,0.0,0.0,165.0
289,Bayshore,0.0,0.0,165.0
289,22nd Street,0.5,51.5,114.0
289,San Francisco,0.0,114.0,0.0
191,Gilroy,0.0,0.0,0.0
191,San Martin,0.0,0.0,0.0
191,Morgan Hill,0.0,0.0,0.0
191,Blossom Hill,0.0,0.0,0.0
191,Capitol,0.0,0.0,0.0
191,Tamien,0.0,0.0,0.0
191,San Jose Diridon,31.5,0.0,31.5
191,College Park,0.0,0.0,31.5
191,Santa Clara,22.5,0.5,53.5
191,Lawrence,7.5,2.0,59.0
191,Sunnyvale,30.0,2.0,87.0
191,Mountain View,55.5,10.0,132.5
191,San Antonio,23.5,8.0,148.0
191,California Avenue,16.0,6.0,158.0
191,Palo Alto,84.5,13.0,229.5
191,Menlo Park,16.0,7.5,238.0
191,Atherton,0.0,0.0,238.0
191,Redwood City,35.5,18.5,255.0
191,San Carlos,5.0,12.5,247.5
191,Belmont,4.0,10.0,241.5
191,Hillsdale,17.0,20.5,238.0
191,Hayward Park,9.5,5.0,242.5
191,San Mateo,12.5,21.5,233.5
191,Burlingame,7.5,13.5,227.5
191,Broadway,0.0,0.0,227.5
191,Millbrae,0.0,49.0,178.5
191,San Bruno,1.5,9.0,171.0
191,South San Francisco,0.5,5.5,166.0
191,Bayshore,0.0,7.0,159.0
191,22nd Street,0.5,47.0,112.5
191,San Francisco,0.0,112.5,0.0
193,Gilroy,0.0,0.0,0.0
193,San Martin,0.0,0.0,0.0
193,Morgan Hill,0.0,0.0,0.0
193,Blossom Hill,0.0,0.0,0.0
193,Capitol,0.0,0.0,0.0
193,Tamien,0.0,0.0,0.0
193,San Jose Diridon,27.0,0.0,27.0
193,College Park,0.0,0.0,27.0
193,Santa Clara,7.5,1.0,33.5
193,Lawrence,10.0,0.0,43.5
193,Sunnyvale,15.5,3.5,55.5
193,Mountain View,54.5,5.5,104.5
193,San Antonio,6.5,3.0,108.0
193,California Avenue,17.5,4.0,121.5
193,Palo Alto,80.5,9.5,192.5
193,Menlo Park,11.0,7.0,196.5
193,Atherton,0.0,0.0,196.5
193,Redwood City,24.0,22.5,198.0
193,San Carlos,6.0,4.5,199.5
193,Belmont,3.5,4.5,198.5
193,Hillsdale,8.0,12.0,194.5
193,Hayward Park,1.0,3.0,192.5
193,San Mateo,15.0,19.5,188.0
193,Burlingame,5.5,10.0,183.5
193,Broadway,0.0,0.0,183.5
193,Millbrae,3.5,38.5,148.5
193,San Bruno,1.5,9.0,141.0
193,South San Francisco,0.0,2.5,138.5
193,Bayshore,0.0,10.0,128.5
193,22nd Street,1.0,42.5,87.0
193,San Francisco,0.0,87.0,0.0
195,Gilroy,0.0,0.0,0.0
195,San Martin,0.0,0.0,0.0
195,Morgan Hill,0.0,0.0,0.0
195,Blossom Hill,0.0,0.0,0.0
195,Capitol,0.0,0.0,0.0
195,Tamien,2.0,0.0,2.0
195,San Jose Diridon,28.5,0.0,30.5
195,College Park,0.0,0.0,30.5
195,Santa Clara,10.0,1.0,39.5
195,Lawrence,8.0,1.5,46.0
195,Sunnyvale,17.0,3.5,59.5
195,Mountain View,39.5,4.0,95.0
195,San Antonio,11.5,3.5,103.0
195,California Avenue,17.5,1.0,119.5
195,Palo Alto,71.0,7.0,183.5
195,Menlo Park,13.5,10.0,187.0
195,Atherton,0.0,0.0,187.0
195,Redwood City,23.0,17.5,192.5
195,San Carlos,3.0,9.5,186.0
195,Belmont,7.0,6.0,187.0
195,Hillsdale,18.5,14.5,191.0
195,Hayward Park,3.0,6.5,187.5
195,San Mateo,8.0,12.5,183.0
195,Burlingame,8.0,4.5,186.5
195,Broadway,0.0,0.0,186.5
195,Millbrae,6.5,41.0,152.0
195,San Bruno,4.0,9.0,147.0
195,South San Francisco,0.0,5.5,141.5
195,Bayshore,0.0,7.0,134.5
195,22nd Street,1.0,30.5,105.0
195,San Francisco,0.0,105.0,0.0
197,Gilroy,0.0,0.0,0.0
197,San Martin,0.0,0.0,0.0
197,Morgan Hill,0.0,0.0,0.0
197,Blossom Hill,0.0,0.0,0.0
197,Capitol,0.0,0.0,0.0
197,Tamien,3.5,0.0,3.5
197,San Jose Diridon,18.5,0.0,22.0
197,College Park,0.0,0.0,22.0
197,Santa Clara,8.5,0.0,30.5
197,Lawrence,3.0,0.0,33.5
197,Sunnyvale,9.5,1.5,41.5
197,Mountain View,15.0,2.0,54.5
197,San Antonio,5.0,3.0,56.5
197,California Avenue,7.0,2.0,61.5
197,Palo Alto,25.5,2.0,85.0
197,Menlo Park,6.0,5.0,86.0
197,Atherton,0.0,0.0,86.0
