train,station,on,off,onboard
241,Hayward Park,0.0,0.0,0.0
241,San Mateo,0.0,0.0,0.0
241,Burlingame,0.0,0.0,0.0
241,Millbrae,0.0,0.0,0.0
241,San Bruno,0.0,0.0,0.0
241,South SF,0.0,0.0,0.0
241,Bayshore,0.0,0.0,0.0
241,22nd Street,0.0,0.0,0.0
241,San Francisco,0.0,0.0,0.0
143,Gilroy,0.0,0.0,0.0
143,San Martin,0.0,0.0,0.0
143,Morgan Hill,0.0,0.0,0.0
143,Blossom Hill,0.0,0.0,0.0
143,Capitol,0.0,0.0,0.0
143,Tamien,0.0,0.0,0.0
143,San Jose Diridon,78.4,0.0,78.4
143,College Park,0.0,0.0,78.4
143,Santa Clara,25.4,0.4,103.4
143,Lawrence,15.6,2.4000000000000004,116.6
143,Sunnyvale,34.8,3.1999999999999997,148.2
143,Mountain View,43.6,8.0,183.79999999999998
143,San Antonio,23.2,3.8,203.2
143,California Ave.,17.0,8.4,211.8
143,Palo Alto,42.2,42.400000000000006,211.6
143,Menlo Park,15.4,15.4,211.6
143,Redwood City,35.4,22.400000000000002,224.6
143,San Carlos,20.2,8.6,236.2
143,Belmont,11.8,10.0,238.0
143,Hillsdale,19.599999999999998,11.0,246.6
143,Bay Meadows,0.0,0.0,246.6
143,Hayward Park,8.8,4.6,250.8
143,San Mateo,16.0,12.600000000000001,254.2
143,Burlingame,12.4,8.2,258.4
143,Millbrae,13.6,56.0,216.0
143,San Bruno,4.8,9.0,211.8
143,South SF,1.8,5.4,208.2
143,Bayshore,1.0,4.8,204.4
143,22nd Street,0.6,10.200000000000001,194.79999999999998
143,San Francisco,0.0,194.79999999999998,0.0
245,Gilroy,0.0,0.0,0.0
245,San Martin,0.0,0.0,0.0
245,Morgan Hill,0.0,0.0,0.0
245,Blossom Hill,0.0,0.0,0.0
245,Capitol,0.0,0.0,0.0
245,Tamien,0.0,0.0,0.0
245,San Jose Diridon,0.0,0.0,0.0
245,College Park,0.0,0.0,0.0
245,Santa Clara,0.0,0.0,0.0
245,Lawrence,0.0,0.0,0.0
245,Sunnyvale,0.0,0.0,0.0
245,Mountain View,0.0,0.0,0.0
245,San Antonio,0.0,0.0,0.0
245,California Ave.,0.0,0.0,0.0
245,Palo Alto,0.0,0.0,0.0
245,Menlo Park,0.0,0.0,0.0
245,Redwood City,0.0,0.0,0.0
245,San Carlos,0.0,0.0,0.0
245,Belmont,0.0,0.0,0.0
245,Hillsdale,0.0,0.0,0.0
245,Bay Meadows,0.0,0.0,0.0
245,Hayward Park,0.0,0.0,0.0
245,San Mateo,0.0,0.0,0.0
245,Burlingame,0.0,0.0,0.0
245,Millbrae,0.0,0.0,0.0
245,San Bruno,0.0,0.0,0.0
245,South SF,0.0,0.0,0.0
245,Bayshore,0.0,0.0,0.0
245,22nd Street,0.0,0.0,0.0
245,San Francisco,0.0,0.0,0.0
147,Gilroy,0.0,0.0,0.0
147,San Martin,0.0,0.0,0.0
147,Morgan Hill,0.0,0.0,0.0
147,Blossom Hill,0.0,0.0,0.0
147,Capitol,0.0,0.0,0.0
147,Tamien,0.0,0.0,0.0
147,San Jose Diridon,82.6,0.0,82.6
147,College Park,0.0,0.0,82.6
147,Santa Clara,29.2,1.5999999999999999,110.19999999999999
147,Lawrence,9.8,2.2,117.79999999999998
147,Sunnyvale,40.199999999999996,4.8,153.20000000000002
147,Mountain View,48.0,8.2,193.0
147,San Antonio,18.8,3.4000000000000004,208.4
147,California Ave.,18.0,8.2,218.20000000000002
147,Palo Alto,63.0,44.2,237.00000000000003
147,Menlo Park,15.4,10.2,242.20000000000002
147,Redwood City,42.599999999999994,21.6,263.20000000000005
147,San Carlos,11.4,9.0,265.6000000000001
147,Belmont,13.2,7.2,271.6000000000001
147,Hillsdale,24.6,14.799999999999999,281.4000000000001
147,Bay Meadows,0.0,0.0,281.4000000000001
147,Hayward Park,9.0,4.0,286.4000000000001
147,San Mateo,17.2,18.6,285.0000000000001
147,Burlingame,8.4,15.6,277.8000000000001
147,Millbrae,7.4,65.4,219.80000000000007
147,San Bruno,8.0,9.200000000000001,218.60000000000005
147,South SF,3.0,4.6000000000000005,217.00000000000006
147,Bayshore,1.2,9.4,208.80000000000004
147,22nd Street,1.0,13.6,196.20000000000005
147,San Francisco,0.0,196.2,0.0
249,Gilroy,0.0,0.0,0.0
249,San Martin,0.0,0.0,0.0
249,Morgan Hill,0.0,0.0,0.0
249,Blossom Hill,0.0,0.0,0.0
249,Capitol,0.0,0.0,0.0
249,Tamien,0.0,0.0,0.0
249,San Jose Diridon,0.0,0.0,0.0
249,College Park,0.0,0.0,0.0
249,Santa Clara,0.0,0.0,0.0
249,Lawrence,0.0,0.0,0.0
249,Sunnyvale,0.0,0.0,0.0
249,Mountain View,0.0,0.0,0.0
249,San Antonio,0.0,0.0,0.0
249,California Ave.,0.0,0.0,0.0
249,Palo Alto,0.0,0.0,0.0
249,Menlo Park,0.0,0.0,0.0
249,Redwood City,0.0,0.0,0.0
249,San Carlos,0.0,0.0,0.0
249,Belmont,0.0,0.0,0.0
249,Hillsdale,0.0,0.0,0.0
249,Bay Meadows,0.0,0.0,0.0
249,Hayward Park,0.0,0.0,0.0
249,San Mateo,0.0,0.0,0.0
249,Burlingame,0.0,0.0,0.0
249,Millbrae,0.0,0.0,0.0
249,San Bruno,0.0,0.0,0.0
249,South SF,0.0,0.0,0.0
249,Bayshore,0.0,0.0,0.0
249,22nd Street,0.0,0.0,0.0
249,San Francisco,0.0,0.0,0.0
151,Gilroy,0.0,0.0,0.0
151,San Martin,0.0,0.0,0.0
151,Morgan Hill,0.0,0.0,0.0
151,Blossom Hill,0.0,0.0,0.0
151,Capitol,0.0,0.0,0.0
151,Tamien,0.0,0.0,0.0
151,San Jose Diridon,44.6,0.0,44.6
151,College Park,0.0,0.0,44.6
151,Santa Clara,20.0,0.6,64.0
151,Lawrence,8.399999999999999,3.4,69.0
151,Sunnyvale,31.2,2.4,97.8
151,Mountain View,41.599999999999994,3.4000000000000004,136.0
151,San Antonio,16.4,2.2,150.2
151,California Ave.,16.599999999999998,5.8,160.99999999999997
151,Palo Alto,55.0,23.599999999999998,192.39999999999998
151,Menlo Park,15.2,11.0,196.6
151,Redwood City,35.4,16.4,215.6
151,San Carlos,11.2,12.799999999999999,214.0
151,Belmont,12.6,5.800000000000001,220.79999999999998
151,Hillsdale,22.799999999999997,13.8,229.79999999999998
151,Bay Meadows,0.0,0.0,229.79999999999998
151,Hayward Park,5.4,5.6,229.6
151,San Mateo,11.799999999999999,17.2,224.2
151,Burlingame,10.6,14.0,220.79999999999998
151,Millbrae,9.4,60.599999999999994,169.6
151,San Bruno,6.0,10.0,165.6
151,South SF,4.4,5.6,164.4
151,Bayshore,0.2,7.8,156.8
151,22nd Street,0.4,13.399999999999999,143.80000000000004
151,San Francisco,0.0,143.8,0.0
253,Gilroy,0.0,0.0,0.0
253,San Martin,0.0,0.0,0.0
253,Morgan Hill,0.0,0.0,0.0
253,Blossom Hill,0.0,0.0,0.0
253,Capitol,0.0,0.0,0.0
253,Tamien,0.0,0.0,0.0
253,San Jose Diridon,0.0,0.0,0.0
253,College Park,0.0,0.0,0.0
253,Santa Clara,0.0,0.0,0.0
253,Lawrence,0.0,0.0,0.0
253,Sunnyvale,0.0,0.0,0.0
253,Mountain View,0.0,0.0,0.0
253,San Antonio,0.0,0.0,0.0
253,California Ave.,0.0,0.0,0.0
253,Palo Alto,0.0,0.0,0.0
253,Menlo Park,0.0,0.0,0.0
253,Redwood City,0.0,0.0,0.0
253,San Carlos,0.0,0.0,0.0
253,Belmont,0.0,0.0,0.0
253,Hillsdale,0.0,0.0,0.0
253,Bay Meadows,0.0,0.0,0.0
253,Hayward Park,0.0,0.0,0.0
253,San Mateo,0.0,0.0,0.0
253,Burlingame,0.0,0.0,0.0
253,Millbrae,0.0,0.0,0.0
253,San Bruno,0.0,0.0,0.0
253,South SF,0.0,0.0,0.0
253,Bayshore,0.0,0.0,0.0
253,22nd Street,0.0,0.0,0.0
253,San Francisco,0.0,0.0,0.0
155,Gilroy,0.0,0.0,0.0
155,San Martin,0.0,0.0,0.0
155,Morgan Hill,0.0,0.0,0.0
155,Blossom Hill,0.0,0.0,0.0
155,Capitol,0.0,0.0,0.0
155,Tamien,0.0,0.0,0.0
155,San Jose Diridon,50.599999999999994,0.0,50.599999999999994
155,College Park,0.0,0.0,50.599999999999994
155,Santa Clara,23.2,0.6,73.2
155,Lawrence,10.0,1.0,82.2
155,Sunnyvale,24.8,3.2,103.80000000000001
155,Mountain View,64.8,3.8,164.79999999999998
155,San Antonio,11.0,3.6,172.2
155,California Ave.,18.4,6.800000000000001,183.79999999999998
155,Palo Alto,78.0,22.799999999999997,238.99999999999997
155,Menlo Park,29.0,13.799999999999999,254.2
155,Redwood City,44.6,22.400000000000002,276.4
155,San Carlos,10.799999999999999,14.2,272.99999999999994
155,Belmont,10.2,10.0,273.19999999999993
155,Hillsdale,20.0,14.4,278.7999999999999
155,Bay Meadows,0.0,0.0,278.7999999999999
155,Hayward Park,10.200000000000001,6.4,282.59999999999997
155,San Mateo,16.799999999999997,21.2,278.19999999999993
155,Burlingame,18.4,14.4,282.19999999999993
155,Millbrae,5.2,77.0,210.39999999999992
155,San Bruno,5.4,18.2,197.5999999999999
155,South SF,5.4,6.6000000000000005,196.3999999999999
155,Bayshore,3.0,10.799999999999999,188.59999999999994
155,22nd Street,0.6,26.0,163.1999999999999
155,San Francisco,0.0,163.2,0.0
257,Gilroy,0.0,0.0,0.0
257,San Martin,0.0,0.0,0.0
257,Morgan Hill,0.0,0.0,0.0
257,Blossom Hill,0.0,0.0,0.0
257,Capitol,0.0,0.0,0.0
257,Tamien,5.8,0.0,5.8
257,San Jose Diridon,39.0,0.0,44.800000000000004
257,College Park,0.0,0.0,44.800000000000004
257,Santa Clara,10.8,1.4,54.2
257,Lawrence,9.399999999999999,1.2,62.4
257,Sunnyvale,21.599999999999998,1.4,82.59999999999998
257,Mountain View,34.6,2.2,114.99999999999997
257,San Antonio,14.0,1.4,127.59999999999998
257,California Ave.,18.0,3.4,142.19999999999996
257,Palo Alto,67.2,11.2,198.19999999999996
257,Menlo Park,21.2,7.800000000000001,211.59999999999997
257,Redwood City,35.800000000000004,8.6,238.79999999999995
257,San Carlos,9.0,8.0,239.79999999999995
257,Belmont,11.8,6.8,244.79999999999995
257,Hillsdale,14.0,19.400000000000002,239.39999999999992
257,Bay Meadows,0.0,0.0,239.39999999999992
257,Hayward Park,0.0,0.0,239.39999999999992
257,San Mateo,11.2,21.2,229.39999999999992
257,Burlingame,6.199999999999999,12.799999999999999,222.7999999999999
257,Millbrae,2.4,54.0,171.1999999999999
257,San Bruno,1.6,15.6,157.1999999999999
257,South SF,0.0,0.0,157.1999999999999
257,Bayshore,0.0,0.0,157.1999999999999
257,22nd Street,0.0,0.0,157.1999999999999
257,San Francisco,0.0,157.2,0.0
159,Gilroy,0.0,0.0,0.0
159,San Martin,0.0,0.0,0.0
159,Morgan Hill,0.0,0.0,0.0
159,Blossom Hill,0.0,0.0,0.0
159,Capitol,0.0,0.0,0.0
159,Tamien,0.0,0.0,0.0
159,San Jose Diridon,37.2,0.0,37.2
159,College Park,13.600000000000001,0.0,50.8
159,Santa Clara,15.6,0.2,66.19999999999999
159,Lawrence,8.8,1.0,74.0
159,Sunnyvale,17.6,3.8,87.8
159,Mountain View,49.599999999999994,7.3999999999999995,130.0
159,San Antonio,15.0,2.4,142.6
159,California Ave.,23.6,7.2,159.0
159,Palo Alto,98.60000000000001,16.6,241.00000000000003
159,Menlo Park,41.599999999999994,10.6,272.0
159,Redwood City,43.800000000000004,24.2,291.6
159,San Carlos,17.0,15.8,292.79999999999995
159,Belmont,9.6,10.600000000000001,291.79999999999995
159,Hillsdale,21.8,20.0,293.5999999999999
159,Bay Meadows,0.0,0.0,293.5999999999999
159,Hayward Park,7.6000000000000005,12.399999999999999,288.7999999999999
159,San Mateo,15.8,22.599999999999998,281.9999999999999
159,Burlingame,12.4,19.400000000000002,274.9999999999999
159,Millbrae,4.6000000000000005,77.39999999999999,202.1999999999999
159,San Bruno,8.2,21.2,189.1999999999999
159,South SF,11.600000000000001,8.6,192.19999999999993
159,Bayshore,0.4,17.0,175.5999999999999
159,22nd Street,0.4,37.2,138.79999999999993
159,San Francisco,0.0,138.8,0.0
261,Gilroy,0.0,0.0,0.0
261,San Martin,0.0,0.0,0.0
261,Morgan Hill,0.0,0.0,0.0
261,Blossom Hill,0.0,0.0,0.0
261,Capitol,0.0,0.0,0.0
261,Tamien,5.0,0.0,5.0
261,San Jose Diridon,36.8,0.0,41.8
261,College Park,0.0,0.0,41.8
261,Santa Clara,18.6,0.8,59.599999999999994
261,Lawrence,18.2,2.8,75.0
261,Sunnyvale,42.6,4.0,113.6
261,Mountain View,83.80000000000001,6.0,191.39999999999998
261,San Antonio,33.0,3.4000000000000004,221.0
261,California Ave.,89.0,8.2,301.79999999999995
261,Palo Alto,226.2,20.599999999999998,507.4
261,Menlo Park,71.0,12.6,565.8
261,Redwood City,102.6,43.8,624.6
261,San Carlos,37.0,44.0,617.6
261,Belmont,0.0,0.0,617.6
261,Hillsdale,0.0,0.0,617.6
261,Bay Meadows,0.0,0.0,617.6
261,Hayward Park,0.0,0.0,617.6
261,San Mateo,40.8,65.8,592.6000000000001
261,Burlingame,0.0,0.0,592.6000000000001
261,Millbrae,10.0,174.6,428.0000000000001
261,San Bruno,0.0,0.0,428.0000000000001
261,South SF,0.0,0.0,428.0000000000001
261,Bayshore,0.0,0.0,428.0000000000001
261,22nd Street,2.8000000000000003,108.8,322.0000000000001
261,San Francisco,0.0,322.0,0.0
263,Gilroy,0.0,0.0,0.0
263,San Martin,0.0,0.0,0.0
263,Morgan Hill,0.0,0.0,0.0
263,Blossom Hill,0.0,0.0,0.0
263,Capitol,0.0,0.0,0.0
263,Tamien,2.2,0.0,2.2
263,San Jose Diridon,35.0,0.0,37.199999999999996
263,College Park,0.0,0.0,37.199999999999996
263,Santa Clara,31.400000000000002,0.2,68.39999999999999
263,Lawrence,0.0,0.0,68.39999999999999
263,Sunnyvale,0.0,0.0,68.39999999999999
263,Mountain View,0.0,0.0,68.39999999999999
263,San Antonio,0.0,0.0,68.39999999999999
263,California Ave.,0.0,0.0,68.39999999999999
263,Palo Alto,115.8,12.399999999999999,171.8
263,Menlo Park,0.0,0.0,171.8
263,Redwood City,45.0,13.799999999999999,203.00000000000003
263,San Carlos,24.8,10.4,217.40000000000003
263,Belmont,23.4,22.0,218.80000000000004
263,Hillsdale,46.2,46.4,218.60000000000002
263,Bay Meadows,0.0,0.0,218.60000000000002
263,Hayward Park,17.6,20.2,216.00000000000003
263,San Mateo,19.6,19.8,215.80000000000004
263,Burlingame,15.2,33.6,197.40000000000003
263,Millbrae,5.8,58.2,145.00000000000006
263,San Bruno,4.8,24.200000000000003,125.60000000000004
263,South SF,22.6,13.6,134.60000000000002
263,Bayshore,0.2,21.8,113.00000000000003
263,22nd Street,1.2,16.8,97.40000000000003
263,San Francisco,0.0,97.39999999999999,0.0
365,Gilroy,0.0,0.0,0.0
365,San Martin,0.0,0.0,0.0
365,Morgan Hill,0.0,0.0,0.0
365,Blossom Hill,0.0,0.0,0.0
365,Capitol,0.0,0.0,0.0
365,Tamien,0.0,0.0,0.0
365,San Jose Diridon,88.39999999999999,0.0,88.39999999999999
365,College Park,0.0,0.0,88.39999999999999
365,Santa Clara,0.0,0.0,88.39999999999999
365,Lawrence,0.0,0.0,88.39999999999999
365,Sunnyvale,0.0,0.0,88.39999999999999
365,Mountain View,208.4,4.6,292.2
365,San Antonio,0.0,0.0,292.2
365,California Ave.,0.0,0.0,292.2
365,Palo Alto,232.8,17.4,507.6
365,Menlo Park,66.4,13.6,560.4
365,Redwood City,116.2,40.4,636.2
365,San Carlos,0.0,0.0,636.2
365,Belmont,0.0,0.0,636.2
365,Hillsdale,0.0,0.0,636.2
365,Bay Meadows,0.0,0.0,636.2
365,Hayward Park,0.0,0.0,636.2
365,San Mateo,0.0,0.0,636.2
365,Burlingame,0.0,0.0,636.2
365,Millbrae,16.6,162.4,490.3999999999999
365,San Bruno,0.0,0.0,490.3999999999999
365,South SF,0.0,0.0,490.3999999999999
365,Bayshore,0.0,0.0,490.3999999999999
365,22nd Street,2.2,142.6,349.99999999999994
365,San Francisco,0.0,350.0,0.0
267,Gilroy,0.0,0.0,0.0
267,San Martin,0.0,0.0,0.0
267,Morgan Hill,0.0,0.0,0.0
267,Blossom Hill,0.0,0.0,0.0
267,Capitol,0.0,0.0,0.0
267,Tamien,0.0,0.0,0.0
267,San Jose Diridon,26.4,0.0,26.4
267,College Park,0.0,0.0,26.4
267,Santa Clara,0.0,0.0,26.4
267,Lawrence,63.4,2.6,87.2
267,Sunnyvale,0.0,0.0,87.2
267,Mountain View,93.0,5.800000000000001,174.4
267,San Antonio,0.0,0.0,174.4
267,California Ave.,0.0,0.0,174.4
267,Palo Alto,188.2,10.8,351.8
267,Menlo Park,43.8,12.4,383.20000000000005
267,Redwood City,0.0,0.0,383.20000000000005
267,San Carlos,54.4,46.4,391.20000000000005
267,Belmont,0.0,0.0,391.20000000000005
267,Hillsdale,50.6,88.8,353.0000000000001
267,Bay Meadows,0.0,0.0,353.0000000000001
267,Hayward Park,0.0,0.0,353.0000000000001
267,San Mateo,52.199999999999996,56.4,348.80000000000007
267,Burlingame,18.2,46.8,320.20000000000005
267,Millbrae,0.0,0.0,320.20000000000005
267,San Bruno,10.0,35.6,294.6
267,South SF,0.0,0.0,294.6
267,Bayshore,0.0,0.0,294.6
267,22nd Street,0.8,67.8,227.60000000000005
267,San Francisco,0.0,227.6,0.0
269,Gilroy,0.0,0.0,0.0
269,San Martin,0.0,0.0,0.0
269,Morgan Hill,0.0,0.0,0.0
269,Blossom Hill,0.0,0.0,0.0
269,Capitol,0.0,0.0,0.0
269,Tamien,5.4,0.0,5.4
269,San Jose Diridon,11.8,0.6000000000000001,16.6
269,College Park,0.0,0.0,16.6
269,Santa Clara,29.8,1.2,45.199999999999996
269,Lawrence,27.4,1.2,71.4
269,Sunnyvale,82.60000000000001,5.4,148.60000000000002
269,Mountain View,57.199999999999996,6.0,199.8
269,San Antonio,62.599999999999994,12.4,250.00000000000003
269,California Ave.,183.2,8.4,424.80000000000007
269,Palo Alto,191.4,19.200000000000003,597.0000000000001
269,Menlo Park,75.2,20.2,652.0000000000002
269,Redwood City,174.2,70.4,755.8000000000002
269,San Carlos,58.800000000000004,82.6,732.0000000000003
269,Belmont,0.0,0.0,732.0000000000003
269,Hillsdale,0.0,0.0,732.0000000000003
269,Bay Meadows,0.0,0.0,732.0000000000003
269,Hayward Park,0.0,0.0,732.0000000000003
269,San Mateo,59.0,104.2,686.8000000000003
269,Burlingame,0.0,0.0,686.8000000000003
269,Millbrae,15.799999999999999,160.0,542.6000000000004
269,San Bruno,0.0,0.0,542.6000000000004
269,South SF,0.0,0.0,542.6000000000004
269,Bayshore,0.0,0.0,542.6000000000004
269,22nd Street,1.6,150.6,393.60000000000036
269,San Francisco,0.0,393.6,0.0
371,Gilroy,0.0,0.0,0.0
371,San Martin,0.0,0.0,0.0
371,Morgan Hill,0.0,0.0,0.0
371,Blossom Hill,0.0,0.0,0.0
371,Capitol,0.0,0.0,0.0
371,Tamien,0.0,0.0,0.0
371,San Jose Diridon,62.599999999999994,0.0,62.599999999999994
371,College Park,0.0,0.0,62.599999999999994
371,Santa Clara,0.0,0.0,62.599999999999994
371,Lawrence,0.0,0.0,62.599999999999994
371,Sunnyvale,0.0,0.0,62.599999999999994
371,Mountain View,166.20000000000002,5.8,223.0
371,San Antonio,0.0,0.0,223.0
371,California Ave.,0.0,0.0,223.0
371,Palo Alto,291.6,19.2,495.40000000000003
371,Menlo Park,0.0,0.0,495.40000000000003
371,Redwood City,0.0,0.0,495.40000000000003
371,San Carlos,0.0,0.0,495.40000000000003
371,Belmont,0.0,0.0,495.40000000000003
371,Hillsdale,49.4,53.4,491.4000000000001
371,Bay Meadows,0.0,0.0,491.4000000000001
371,Hayward Park,0.0,0.0,491.4000000000001
371,San Mateo,0.0,0.0,491.4000000000001
371,Burlingame,0.0,0.0,491.4000000000001
371,Millbrae,13.4,152.0,352.8000000000001
371,San Bruno,0.0,0.0,352.8000000000001
371,South SF,0.0,0.0,352.8000000000001
371,Bayshore,0.0,0.0,352.8000000000001
371,22nd Street,5.2,121.8,236.2000000000001
371,San Francisco,0.0,236.2,0.0
273,Gilroy,0.0,0.0,0.0
273,San Martin,0.0,0.0,0.0
273,Morgan Hill,0.0,0.0,0.0
273,Blossom Hill,0.0,0.0,0.0
273,Capitol,0.0,0.0,0.0
273,Tamien,5.2,0.0,5.2
273,San Jose Diridon,58.400000000000006,1.0,62.6
273,College Park,0.0,0.0,62.6
273,Santa Clara,54.0,3.2,113.4
273,Lawrence,0.0,0.0,113.4
273,Sunnyvale,0.0,0.0,113.4
273,Mountain View,0.0,0.0,113.4
273,San Antonio,0.0,0.0,113.4
273,California Ave.,0.0,0.0,113.4
273,Palo Alto,193.0,16.2,290.2
273,Menlo Park,0.0,0.0,290.2
273,Redwood City,73.6,25.4,338.4
273,San Carlos,23.8,23.0,339.2
273,Belmont,29.2,59.2,309.19999999999993
273,Hillsdale,38.0,61.8,285.4
273,Bay Meadows,0.0,0.0,285.4
273,Hayward Park,34.0,29.0,290.3999999999999
273,San Mateo,28.200000000000003,33.6,285.0
273,Burlingame,17.8,42.0,260.8
273,Millbrae,12.4,83.2,190.0
273,San Bruno,6.4,35.2,161.2
273,South SF,19.0,16.0,164.2
273,Bayshore,2.6,33.0,133.79999999999998
273,22nd Street,0.2,27.0,106.99999999999997
273,San Francisco,0.0,107.0,0.0
375,Gilroy,0.0,0.0,0.0
375,San Martin,0.0,0.0,0.0
375,Morgan Hill,0.0,0.0,0.0
375,Blossom Hill,0.0,0.0,0.0
375,Capitol,0.0,0.0,0.0
375,Tamien,0.0,0.0,0.0
375,San Jose Diridon,109.19999999999999,0.0,109.19999999999999
375,College Park,0.0,0.0,109.19999999999999
375,Santa Clara,0.0,0.0,109.19999999999999
375,Lawrence,0.0,0.0,109.19999999999999
375,Sunnyvale,0.0,0.0,109.19999999999999
375,Mountain View,332.0,9.0,432.20000000000005
375,San Antonio,0.0,0.0,432.20000000000005
375,California Ave.,0.0,0.0,432.20000000000005
375,Palo Alto,311.2,23.0,720.4
375,Menlo Park,51.0,18.400000000000002,753.0
375,Redwood City,146.4,58.400000000000006,841.0
375,San Carlos,0.0,0.0,841.0
375,Belmont,0.0,0.0,841.0
375,Hillsdale,0.0,0.0,841.0
375,Bay Meadows,0.0,0.0,841.0
375,Hayward Park,0.0,0.0,841.0
375,San Mateo,0.0,0.0,841.0
375,Burlingame,0.0,0.0,841.0
375,Millbrae,27.2,170.8,697.4
375,San Bruno,0.0,0.0,697.4
375,South SF,0.0,0.0,697.4
375,Bayshore,0.0,0.0,697.4
375,22nd Street,5.0,199.0,503.40000000000003
375,San Francisco,0.0,503.40000000000003,0.0
277,Gilroy,0.0,0.0,0.0
277,San Martin,0.0,0.0,0.0
277,Morgan Hill,0.0,0.0,0.0
277,Blossom Hill,0.0,0.0,0.0
277,Capitol,0.0,0.0,0.0
277,Tamien,0.0,0.0,0.0
277,San Jose Diridon,43.800000000000004,0.0,43.800000000000004
277,College Park,0.0,0.0,43.800000000000004
277,Santa Clara,0.0,0.0,43.800000000000004
277,Lawrence,97.8,4.0,137.60000000000002
277,Sunnyvale,0.0,0.0,137.60000000000002
277,Mountain View,155.0,8.200000000000001,284.4
277,San Antonio,0.0,0.0,284.4
277,California Ave.,0.0,0.0,284.4
277,Palo Alto,187.0,20.4,451.0
277,Menlo Park,52.4,20.400000000000002,483.0
277,Redwood City,0.0,0.0,483.0
277,San Carlos,38.0,57.0,464.0
277,Belmont,0.0,0.0,464.0
277,Hillsdale,50.8,91.60000000000001,423.20000000000005
277,Bay Meadows,0.0,0.0,423.20000000000005
277,Hayward Park,0.0,0.0,423.20000000000005
277,San Mateo,37.0,74.2,386.0
277,Burlingame,17.8,59.0,344.8
277,Millbrae,0.0,0.0,344.8
277,San Bruno,4.4,51.2,298.0
277,South SF,0.0,0.0,298.0
277,Bayshore,0.0,0.0,298.0
277,22nd Street,0.6,81.0,217.60000000000002
277,San Francisco,0.0,217.6,0.0
279,Gilroy,0.0,0.0,0.0
279,San Martin,0.0,0.0,0.0
279,Morgan Hill,0.0,0.0,0.0
279,Blossom Hill,0.0,0.0,0.0
279,Capitol,0.0,0.0,0.0
279,Tamien,8.6,0.0,8.6
279,San Jose Diridon,23.0,2.4000000000000004,29.2
279,College Park,0.0,0.0,29.2
279,Santa Clara,26.2,3.4,52.0
279,Lawrence,18.4,3.4000000000000004,67.0
279,Sunnyvale,90.19999999999999,12.6,144.6
279,Mountain View,61.199999999999996,11.200000000000001,194.6
279,San Antonio,59.8,12.799999999999999,241.6
279,California Ave.,140.4,20.2,361.8
279,Palo Alto,154.2,24.0,492.00000000000006
279,Menlo Park,53.6,19.8,525.8
279,Redwood City,105.0,64.8,566.0
279,San Carlos,30.6,45.0,551.6
279,Belmont,0.0,0.0,551.6
279,Hillsdale,0.0,0.0,551.6
279,Bay Meadows,0.0,0.0,551.6
279,Hayward Park,0.0,0.0,551.6
279,San Mateo,33.0,74.60000000000001,510.00000000000006
279,Burlingame,0.0,0.0,510.00000000000006
279,Millbrae,2.2,111.2,401.0
279,San Bruno,0.0,0.0,401.0
279,South SF,0.0,0.0,401.0
279,Bayshore,0.0,0.0,401.0
279,22nd Street,2.8000000000000003,102.2,301.6
279,San Francisco,0.0,301.6,0.0
381,Gilroy,0.0,0.0,0.0
381,San Martin,0.0,0.0,0.0
381,Morgan Hill,0.0,0.0,0.0
381,Blossom Hill,0.0,0.0,0.0
381,Capitol,0.0,0.0,0.0
381,Tamien,0.0,0.0,0.0
381,San Jose Diridon,80.8,0.0,80.8
381,College Park,0.0,0.0,80.8
381,Santa Clara,0.0,0.0,80.8
381,Lawrence,0.0,0.0,80.8
381,Sunnyvale,0.0,0.0,80.8
381,Mountain View,175.6,7.2,249.20000000000002
381,San Antonio,0.0,0.0,249.20000000000002
381,California Ave.,0.0,0.0,249.20000000000002
381,Palo Alto,252.0,19.8,481.40000000000003
381,Menlo Park,0.0,0.0,481.40000000000003
381,Redwood City,0.0,0.0,481.40000000000003
381,San Carlos,0.0,0.0,481.40000000000003
381,Belmont,0.0,0.0,481.40000000000003
381,Hillsdale,36.6,77.19999999999999,440.79999999999995
381,Bay Meadows,0.0,0.0,440.79999999999995
381,Hayward Park,0.0,0.0,440.79999999999995
381,San Mateo,0.0,0.0,440.79999999999995
381,Burlingame,0.0,0.0,440.79999999999995
381,Millbrae,9.0,128.6,321.2
381,San Bruno,0.0,0.0,321.2
381,South SF,0.0,0.0,321.2
381,Bayshore,0.0,0.0,321.2
381,22nd Street,1.0,100.4,221.79999999999998
381,San Francisco,0.0,221.8,0.0
283,Gilroy,0.0,0.0,0.0
283,San Martin,0.0,0.0,0.0
283,Morgan Hill,0.0,0.0,0.0
283,Blossom Hill,0.0,0.0,0.0
283,Capitol,0.0,0.0,0.0
283,Tamien,2.6,0.0,2.6
283,San Jose Diridon,52.2,1.4,53.4
283,College Park,0.0,0.0,53.4
283,Santa Clara,34.8,1.4,86.8
283,Lawrence,0.0,0.0,86.8
283,Sunnyvale,0.0,0.0,86.8
283,Mountain View,0.0,0.0,86.8
283,San Antonio,0.0,0.0,86.8
283,California Ave.,0.0,0.0,86.8
283,Palo Alto,124.60000000000001,17.4,194.0
283,Menlo Park,0.0,0.0,194.0
283,Redwood City,40.4,20.200000000000003,214.2
283,San Carlos,18.0,9.200000000000001,222.99999999999997
